start = 12, end = 14
start = 14, end = 16
start = 16, end = 17
start = 17, end = 19
start = 19, end = 21
start = 22, end = 24
start = 24, end = 26
start = 28, end = 30
start = 30, end = 31
start = 212, end = 214
start = 214, end = 216
start = 216, end = 217
start = 217, end = 219
start = 412, end = 414
start = 414, end = 416
start = 416, end = 417
start = 417, end = 419
start = 419, end = 421
start = 422, end = 424
start = 424, end = 426
start = 528, end = 530
start = 530, end = 531
start = 612, end = 614
start = 614, end = 616
start = 616, end = 617
start = 617, end = 619
start = 812, end = 814
start = 814, end = 816
start = 816, end = 817
start = 817, end = 819
start = 819, end = 821
start = 822, end = 824
start = 824, end = 826
start = 1012, end = 1014
start = 1014, end = 1016
start = 1016, end = 1017
start = 1017, end = 1019
start = 1028, end = 1030
start = 1030, end = 1031
start = 1212, end = 1214
start = 1214, end = 1216
start = 1216, end = 1217
start = 1217, end = 1219
start = 1219, end = 1221
start = 1222, end = 1224
start = 1224, end = 1226
start = 1412, end = 1414
start = 1414, end = 1416
start = 1416, end = 1417
start = 1417, end = 1419
start = 1528, end = 1530
start = 1530, end = 1531
start = 1612, end = 1614
start = 1614, end = 1616
start = 1616, end = 1617
start = 1617, end = 1619
start = 1619, end = 1621
start = 1622, end = 1624
start = 1624, end = 1626
start = 1812, end = 1814
start = 1814, end = 1816
start = 1816, end = 1817
start = 1817, end = 1819
