start = 6, end = 8
start = 10, end = 12
start = 16, end = 18
start = 22, end = 24
start = 206, end = 208
start = 406, end = 408
start = 410, end = 412
start = 516, end = 518
start = 606, end = 608
start = 806, end = 808
start = 810, end = 812
start = 1006, end = 1008
start = 1016, end = 1018
start = 1206, end = 1208
start = 1210, end = 1212
start = 1406, end = 1408
start = 1516, end = 1518
start = 1606, end = 1608
start = 1610, end = 1612
start = 1806, end = 1808
