start = 8, end = 10
start = 12, end = 14
start = 14, end = 15
start = 18, end = 20
start = 26, end = 28
start = 408, end = 410
start = 512, end = 514
start = 808, end = 810
start = 1012, end = 1014
start = 1014, end = 1015
start = 1026, end = 1028
start = 1208, end = 1210
start = 1512, end = 1514
start = 1608, end = 1610
