start = 10, end = 12
start = 14, end = 16
start = 22, end = 24
start = 28, end = 30
start = 210, end = 212
start = 410, end = 412
start = 414, end = 416
start = 522, end = 524
start = 610, end = 612
start = 810, end = 812
start = 814, end = 816
start = 1010, end = 1012
start = 1022, end = 1024
start = 1210, end = 1212
start = 1214, end = 1216
start = 1410, end = 1412
start = 1522, end = 1524
start = 1610, end = 1612
start = 1614, end = 1616
start = 1810, end = 1812
