start = 12, end = 14
start = 24, end = 26
start = 212, end = 214
start = 412, end = 414
start = 524, end = 526
start = 612, end = 614
start = 812, end = 814
start = 1012, end = 1014
start = 1024, end = 1026
start = 1212, end = 1214
start = 1412, end = 1414
start = 1524, end = 1526
start = 1612, end = 1614
start = 1812, end = 1814
