start = 10, end = 12
start = 44, end = 46
start = 110, end = 112
start = 210, end = 212
start = 310, end = 312
start = 410, end = 412
start = 510, end = 512
start = 610, end = 612
start = 710, end = 712
start = 810, end = 812
start = 910, end = 912
start = 1010, end = 1012
start = 1044, end = 1046
start = 1110, end = 1112
start = 1210, end = 1212
start = 1310, end = 1312
start = 1410, end = 1412
start = 1510, end = 1512
start = 1610, end = 1612
start = 1710, end = 1712
start = 1810, end = 1812
start = 1910, end = 1912
