start = 6, end = 8
start = 8, end = 10
start = 13, end = 14
start = 16, end = 18
start = 24, end = 26
start = 406, end = 408
start = 508, end = 510
start = 806, end = 808
start = 1008, end = 1010
start = 1013, end = 1014
start = 1024, end = 1026
start = 1206, end = 1208
start = 1508, end = 1510
start = 1606, end = 1608
